IDvec,time,Tm,Tb,X,V,A,wind,slope,mu
"CoastDown_1",150.392971073268,0,0,426.509271554302,0.0155290601612087,-0.108758941744069,0,0,0.7
"CoastDown_1",150.397933608158,0,0,426.509347275766,0.0149906838571301,-0.109090956060264,0,0,0.7
"CoastDown_1",150.403274402995,0,0,426.509425785628,0.0144112697289655,-0.108519830939532,0,0,0.7
"CoastDown_1",150.408487715176,0,0,426.509499432812,0.0138456869685985,-0.10877438637585,0,0,0.7
"CoastDown_1",150.41326968259,0,0,426.509564394675,0.0133293605959256,-2.19695391825352,0,0,0.7
"CoastDown_1",150.421778156202,0,0,426.509673812472,0.0124056229022055,-1.84548482432105,0,0,0.7
"CoastDown_1",150.43141981758,0,0,426.509788301189,0.0113613474866313,-2.70901479643439,0,0,0.7
"CoastDown_1",150.440205477182,0,0,426.509883846552,0.0104046834633134,-0.109093762893838,0,0,0.7
"CoastDown_1",150.446998503918,0,0,426.509951989224,0.00966908409000639,-1.80666165568807,0,0,0.7
"CoastDown_1",150.450497598222,0,0,426.509985144878,0.00928810958238301,-0.109090304556852,0,0,0.7
"CoastDown_1",150.451921465662,0,0,426.509998259928,0.00913363674458057,-0.109090925351096,0,0,0.7
"CoastDown_1",150.454303991995,0,0,426.510019710047,0.00887536766724968,-0.395641462729586,0,0,0.7
"CoastDown_1",150.457867509824,0,0,426.510050641776,0.00848856103001458,-0.109089386114304,0,0,0.7
"CoastDown_1",150.461239595333,0,0,426.510078644552,0.00812272950228858,-0.109090925800933,0,0,0.7
"CoastDown_1",150.464437564901,0,0,426.510104060903,0.00777763430622149,-2.47856049872539,0,0,0.7
"CoastDown_1",150.467382246393,0,0,426.510126484087,0.0074563242809862,-0.109090892218567,0,0,0.7
"CoastDown_1",150.470034109595,0,0,426.510145872628,0.00716963979645529,-1.80665025063208,0,0,0.7
"CoastDown_1",150.472582270635,0,0,426.510163784188,0.00689218285009391,-0.108881492904711,0,0,0.7
"CoastDown_1",150.476409724928,0,0,426.510189361447,0.00647694923463892,-0.108940331712409,0,0,0.7
"CoastDown_1",150.480711511921,0,0,426.510216209219,0.00601025588630037,-0.108525180535593,0,0,0.7
"CoastDown_1",150.484666309473,0,0,426.510239120965,0.00558120714117992,-0.108791724128383,0,0,0.7
"CoastDown_1",150.488305174753,0,0,426.510258704157,0.00518643332542139,-0.109104287736052,0,0,0.7
"CoastDown_1",150.49165853095,0,0,426.510275479508,0.00482331415315033,-1.80666419326553,0,0,0.7
"CoastDown_1",150.494216798023,0,0,426.510287458077,0.00454509172362699,-0.108505810823068,0,0,0.7
"CoastDown_1",150.496558484245,0,0,426.510297800417,0.00429165191623111,-1.8063492699818,0,0,0.7
"CoastDown_1",150.498500514301,0,0,426.510305926627,0.00408093495329617,-1.80664750646994,0,0,0.7
"CoastDown_1",150.501069462537,0,0,426.510316046919,0.00380259375070241,-2.51235118458043,0,0,0.7
"CoastDown_1",150.503440341447,0,0,426.510324751906,0.00354553238770954,-2.69967177421396,0,0,0.7
