IDvec,time,Tm,Tb,X,V,A,wind,slope,mu
"pureAcceleration_1",380.526775515518,50,0,7407.87456040062,26.9634572458613,0.0194430906495607,0,0,0.7
"pureAcceleration_1",383.581992134372,50,0,7490.28180092171,26.9815785597395,0.047536253703453,0,0,0.7
"pureAcceleration_1",386.644856203739,50,0,7572.95005331416,26.9991570374933,0.0409806269275661,0,0,0.7
"pureAcceleration_1",389.701321559349,50,0,7655.49824747384,27.0160969419496,0.0174376835312032,0,0,0.7
"pureAcceleration_1",392.760647576938,50,0,7738.17444611489,27.0323911362665,0.0145286391156823,0,0,0.7
"pureAcceleration_1",395.823252110157,50,0,7820.98823862688,27.048070083594,0.0286051875742715,0,0,0.7
"pureAcceleration_1",398.887752626546,50,0,7903.90057206034,27.0631204484529,0.0715835521582678,0,0,0.7
"pureAcceleration_1",401.958417344167,50,0,7987.02537589383,27.0778431834896,0.0243142271727565,0,0,0.7
"pureAcceleration_1",405.023949596227,50,0,8070.05519421099,27.0919271171631,0.0131971556148994,0,0,0.7
"pureAcceleration_1",408.092508380133,50,0,8153.20935466192,27.1054750934098,0.0174578043207344,0,0,0.7
"pureAcceleration_1",411.163637596378,50,0,8236.4740560602,27.1184768913685,0.0486850507873996,0,0,0.7
"pureAcceleration_1",414.240082388248,50,0,8319.92237476238,27.1311658554707,0.0133903844320583,0,0,0.7
"pureAcceleration_1",417.31293540458,50,0,8403.31128130726,27.1432903190971,0.0172553408035779,0,0,0.7
"pureAcceleration_1",420.38815295699,50,0,8486.80099041202,27.15492352636,0.0454285937091635,0,0,0.7
"pureAcceleration_1",423.463888940848,50,0,8570.34008286474,27.1661236790192,0.0753670680166869,0,0,0.7
"pureAcceleration_1",426.545359791638,50,0,8654.06904182355,27.1771260454333,0.0154753739444962,0,0,0.7
"pureAcceleration_1",429.622583689467,50,0,8737.71541190018,27.1875869584919,0.0126364986552225,0,0,0.7
"pureAcceleration_1",432.70244547149,50,0,8821.46510106034,27.1976329500067,0.0267814282250726,0,0,0.7
"pureAcceleration_1",435.783577246909,50,0,8905.27980352876,27.2072466495911,0.0698287967005197,0,0,0.7
"pureAcceleration_1",438.870291166168,50,0,8989.27579100801,27.2167168257534,0.0226190923515002,0,0,0.7
"pureAcceleration_1",441.951253924334,50,0,9073.1435709627,27.2257436355718,0.0115628021693758,0,0,0.7
"pureAcceleration_1",445.034687964108,50,0,9157.10587534929,27.234410145401,0.0158824719265406,0,0,0.7
"pureAcceleration_1",448.120154397783,50,0,9241.14980196874,27.2427010462144,0.047168070488903,0,0,0.7
"pureAcceleration_1",451.210429209177,50,0,9325.35007443384,27.2508410514507,0.0119269493222888,0,0,0.7
"pureAcceleration_1",454.296584358079,50,0,9409.462500143,27.2585848921179,0.0158450801549295,0,0,0.7
"pureAcceleration_1",457.384621065503,50,0,9493.64970794206,27.2659917304929,0.0440710471810008,0,0,0.7
"pureAcceleration_1",460.472702957971,50,0,9577.86078276951,27.2731172576854,0.0740609585062989,0,0,0.7
"pureAcceleration_1",463.560072337943,50,0,9662.07421409481,27.2801209238506,0.0375533177386638,0,0,0.7
"pureAcceleration_1",466.654759082421,50,0,9746.50828828187,27.2868599242593,0.0114204867723728,0,0,0.7
"pureAcceleration_1",469.745656824515,50,0,9830.85923755647,27.2932531288852,0.025610172222067,0,0,0.7
"pureAcceleration_1",472.837418827079,50,0,9915.25326724549,27.2993449552531,0.0687026068725013,0,0,0.7
"pureAcceleration_1",475.928378879521,50,0,9999.64417039478,27.305319135087,0.0601280216334106,0,0,0.7
"pureAcceleration_1",479.025201892243,50,0,10084.2132607699,27.3111730528348,0.0105152078601859,0,0,0.7
"pureAcceleration_1",482.118130280844,50,0,10168.6934181733,27.31668639052,0.0148733110010306,0,0,0.7
"pureAcceleration_1",485.212743634139,50,0,10253.2363746512,27.3219369938358,0.046196848324002,0,0,0.7
"pureAcceleration_1",488.305443869899,50,0,10337.7432054424,27.3271088599038,0.0220421501334728,0,0,0.7
"pureAcceleration_1",491.406472688378,50,0,10422.4932069892,27.3320651405795,0.0149431653314932,0,0,0.7
"pureAcceleration_1",494.502677806003,50,0,10507.1263769339,27.3367511064437,0.0432032912517444,0,0,0.7
"pureAcceleration_1",497.59862357619,50,0,10591.7668826573,27.3412554507756,0.073226494912554,0,0,0.7
"pureAcceleration_1",500.693561781289,50,0,10676.3937210195,27.3457350259994,0.0367478202694911,0,0,0.7
"pureAcceleration_1",503.79555202124,50,0,10761.2267914792,27.3500368561645,0.0106443137584962,0,0,0.7
"pureAcceleration_1",506.893471841074,50,0,10845.9614365461,27.3540852282393,0.024862897613763,0,0,0.7
"pureAcceleration_1",509.991995551665,50,0,10930.7250047963,27.3579177435823,0.0679843914427895,0,0,0.7
"pureAcceleration_1",513.089463028596,50,0,11015.4716149405,27.3617166238036,0.0594359078083138,0,0,0.7
"pureAcceleration_1",516.192562033092,50,0,11100.3838226883,27.3654716686572,0.00984765492135526,0,0,0.7
"pureAcceleration_1",519.29152413263,50,0,11185.1939059752,27.3689659108788,0.0142304938377541,0,0,0.7
"pureAcceleration_1",522.391948772154,50,0,11270.0546770842,27.372270795751,0.0455784246101975,0,0,0.7
"pureAcceleration_1",525.490239496464,50,0,11354.8672959923,27.3755702027664,0.0214461392826053,0,0,0.7
"pureAcceleration_1",528.596664032853,50,0,11439.9124761727,27.3787183763879,0.0143692717826286,0,0,0.7
"pureAcceleration_1",531.698054706645,50,0,11524.8293678715,27.3816657819943,0.0426513143168708,0,0,0.7
"pureAcceleration_1",534.798991500716,50,0,11609.7429901854,27.3844960773596,0.0726958627679091,0,0,0.7
"pureAcceleration_1",537.89873234955,50,0,11694.6326725246,27.38736436376,0.0362357632989397,0,0,0.7
"pureAcceleration_1",540.998323561281,50,0,11779.5267339517,27.3900991041311,0.0128621616944339,0,0,0.7
"pureAcceleration_1",544.107729411651,50,0,11864.6978044393,27.3926639303792,0.0243881264258323,0,0,0.7
"pureAcceleration_1",547.210540848372,50,0,11949.696122333,27.3950560585537,0.0675282065758326,0,0,0.7
"pureAcceleration_1",550.312133980195,50,0,12034.6686353681,27.3974686674976,0.0589964166987469,0,0,0.7
"pureAcceleration_1",553.412843143766,50,0,12119.6242119967,27.3998577189943,0.02037035944048,0,0,0.7
"pureAcceleration_1",556.521997123704,50,0,12204.8182020503,27.4020951556432,0.0138225079332045,0,0,0.7
"pureAcceleration_1",559.626104021308,50,0,12289.8806615519,27.4041614614281,0.0451860125037774,0,0,0.7
"pureAcceleration_1",562.727936488707,50,0,12374.8872922363,27.4062693341616,0.0210680339321239,0,0,0.7
"pureAcceleration_1",565.829997102727,50,0,12459.906428183,27.4082713530178,0.00999202057372227,0,0,0.7
"pureAcceleration_1",568.942453621005,50,0,12545.2165366301,27.4101091054224,0.0423012927137311,0,0,0.7
"pureAcceleration_1",572.046550866254,50,0,12630.3033312574,27.4118751468551,0.0723594439100309,0,0,0.7
"pureAcceleration_1",575.149332429719,50,0,12715.3596396447,27.4137193809862,0.0359111837203181,0,0,0.7
"pureAcceleration_1",578.251850175767,50,0,12800.414083338,27.415468249792,0.012549518734947,0,0,0.7
"pureAcceleration_1",581.364081572518,50,0,12885.7400132741,27.417080935132,0.0240872912785661,0,0,0.7
"pureAcceleration_1",584.469606596385,50,0,12970.8870656783,27.4185583821822,0.0672391983408165,0,0,0.7
"pureAcceleration_1",587.573810413466,50,0,13056.0026838164,27.4200908984838,0.0587180307060454,0,0,0.7
"pureAcceleration_1",590.677031567469,50,0,13141.0959653886,27.4216330012643,0.020101984033457,0,0,0.7
"pureAcceleration_1",593.788609744265,50,0,13226.4228564254,27.4230528682399,0.0135641593051442,0,0,0.7
"pureAcceleration_1",596.895045926093,50,0,13311.6130214774,27.424333402228,0.0449375624560717,0,0,0.7
"pureAcceleration_1",600,50,0,13396.7666537403,27.4256363227273,0.0431268686591898,0,0,0.7
"pureAcceleration_2",0,60,0,0,0.01,3.28461905698773,0,0,0.7
"pureAcceleration_2",0.00122983011224178,60,0,1.40192419184964e-05,0.0118784855531523,0.488410028274842,0,0,0.7
"pureAcceleration_2",0.00191470930230343,60,0,2.22075374247539e-05,0.0120324351384919,0.712156755386162,0,0,0.7
"pureAcceleration_2",0.00265757574139243,60,0,3.12082248959813e-05,0.0121998089988872,0.554227002371739,0,0,0.7
"pureAcceleration_2",0.0028045711154769,60,0,3.30040197254644e-05,0.0122335552987392,-0.109090942938216,0,0,0.7
"pureAcceleration_2",0.00288773820412629,60,0,3.40221998615919e-05,0.0122522723466338,-0.104112344764764,0,0,0.7
