Xs,Vs,As,Xe,Ve,Ae,avg_acc,time,Tm,Tb
2045.56985661645,35.6569845315322,0.190753582861436,3222.43690528973,0.00099999999600397,-3.34975838664618,-0.491903888594748,72.4856732346574,0,200
2210.56900892772,38.1616547911774,0.131411961637364,3516.50678936724,0.000999999993876016,-3.26001956648644,-0.502222664060593,75.9835378249266,0,200
2372.1051448413,40.5709794843518,0.151118155946866,3803.12525944807,0.00099999999993537,-1.07072348707462,-0.512495633308285,79.1616100657535,0,200
2530.35678833455,42.8924903966544,0.137283232471576,4082.26582862111,0.00099999999744442,-3.35968737327104,-0.52269129879522,82.0589332470617,0,200
2685.48872784744,45.1324549317661,0.147604169125605,4354.02523389614,0.000999999999210697,-3.26962762205266,-0.532781155553592,84.7091802353118,0,200
2837.65339256102,47.2965624610422,0.213573268742257,4618.58161701907,0.000999999992331585,-3.22817513302938,-0.542744993403249,87.1414071726132,0,200
2986.99205898566,49.3907151064025,0.168503921561936,4876.16502919433,0.000999999991708572,-3.13768454642572,-0.552577187495982,89.3806625101943,0,200
3133.63592475536,51.4188543303546,0.224508660878247,5127.03526521994,0.000999999999992822,-0.403986391743577,-0.562259745717429,91.4485782096079,0,200
3277.70703686291,53.3861289114522,0.181532531045597,5371.46867783251,0.00099999999246578,-3.26840602761205,-0.571796396718773,93.3638778030219,0,200
3419.31913765766,55.2958816759531,0.184335475591923,5609.746234136,0.000999999992215949,-1.87489045872755,-0.581177859630485,95.1427876332343,0,200
3558.57839746042,57.1516433127742,0.243214434945152,5842.14743255307,0.00099999999624059,-1.5994805796179,-0.590402657138264,96.7994344568035,0,200
365.970588958934,7.1141505059945,0.0647867783888039,424.745209128439,0.000999999996373906,-3.36466996357651,-0.428672433710863,16.5934404608716,0,210
573.449654455249,10.9900863779982,0.0480885128651971,711.226206845604,0.000999999998376679,-3.0392705170372,-0.433809216214935,25.3316111489784,0,210
774.879068222316,14.6472446519009,0.116268643886207,1014.02017982117,0.000999999999967094,-3.06343257195939,-0.440522864178672,33.2474108448559,0,210
970.671731815745,18.1076301423769,0.192794806193645,1326.48868913176,0.00099999999980075,-0.37571448040857,-0.448430273634051,40.3778049943909,0,210
1161.19912000467,21.3905412632351,0.147940147211168,1643.39046923097,0.000999999999924043,-0.731188654092406,-0.457222314836447,46.7814902491941,0,210
1346.79665245641,24.5124103322446,0.139090484651085,1960.77598730786,0.000999999992211406,-3.30013995178487,-0.46664349959218,52.5270583511266,0,210
1527.76822045145,27.4877914249782,0.173188357592915,2275.78589833644,0.00099999999213287,-3.27746358658505,-0.476497946116155,57.685015536847,0,210
1704.390024872,30.3296906505464,0.175388559160309,2586.42863787858,0.000999999999985782,-3.27128146643002,-0.48663714775629,62.3230075845652,0,210
1876.91384841338,33.0493776274835,0.187996328273596,2891.37612355574,0.000999999994792705,-3.26034772929595,-0.496943522810372,66.503286813338,0,210
2045.56985661645,35.6569845315322,0.190753582856694,3189.79336806129,0.000999999995783081,-3.33210163050455,-0.507329700256364,70.281681741713,0,210
2210.56900892772,38.1616547911774,0.131411961632933,3481.20342803893,0.000999999999997237,-3.23864066517959,-0.517731396815705,73.7074379222191,0,210
2372.1051448413,40.5709794843518,0.151118155942699,3765.38472136905,0.000999999991616317,-3.23710741695717,-0.528092890558534,76.8235668566784,0,210
2530.35678833455,42.8924903966544,0.137283232467623,4042.29415476574,0.000999999999924079,-3.2537804382165,-0.538381987229228,79.6673949241776,0,210
2685.48872784744,45.1324549317661,0.147604169121859,4312.01108901019,0.000999999998841034,-2.0575282322771,-0.548569202458375,82.2712152441547,0,210
2837.65339256102,47.2965624610422,0.213573268738682,4574.69640178597,0.000999999994576755,-3.05663638315475,-0.55863359700846,84.6629395623897,0,210
2986.99205898566,49.3907151064025,0.168503921558513,4830.56427611445,0.000999999998323324,-3.36146985330123,-0.568569133394366,86.8666837602435,0,210
3133.63592475536,51.4188543303546,0.224508660874959,5079.85713168877,0.000999999994256352,-3.36847810800249,-0.578357007860868,88.9033134059121,0,210
3277.70703686291,53.3861289114522,0.181532531042422,5322.83955413511,0.000999999999955263,-2.99081498464074,-0.588000815602949,90.7909096294534,0,210
